CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,Cluster,CustomerSegment
15449.0,2011-11-13 15:02:00,25,3,974.52,0,Regular Customers
15450.0,2011-11-09 17:11:00,29,1,429.84,0,Regular Customers
15452.0,2011-11-10 12:13:00,29,3,538.73,0,Regular Customers
15453.0,2011-12-08 10:59:00,1,7,1388.37,0,Regular Customers
15454.0,2010-12-12 14:21:00,361,1,179.1,1,Inactive Customers
15456.0,2011-03-01 13:51:00,282,3,447.22,1,Inactive Customers
15457.0,2011-03-22 15:31:00,261,1,237.07,1,Inactive Customers
15458.0,2011-11-14 13:08:00,24,1,161.64,0,Regular Customers
15460.0,2010-12-20 16:08:00,353,1,216.76,1,Inactive Customers
15462.0,2011-09-06 13:11:00,93,3,234.6,0,Regular Customers
15463.0,2011-11-10 12:57:00,28,1,126.14,0,Regular Customers
15464.0,2011-01-05 15:56:00,337,1,1048.85,1,Inactive Customers
15465.0,2011-11-20 10:11:00,19,18,7354.62,3,Potential Loyal Customers
15466.0,2011-09-15 14:08:00,84,1,334.53,0,Regular Customers
15467.0,2011-11-30 14:17:00,8,3,524.88,0,Regular Customers
15468.0,2011-10-19 13:49:00,50,2,467.51,0,Regular Customers
15469.0,2011-10-20 16:21:00,49,2,538.55,0,Regular Customers
15471.0,2011-12-07 14:12:00,1,1,469.48,0,Regular Customers
15472.0,2011-08-18 15:17:00,112,1,371.56,0,Regular Customers
15473.0,2011-11-25 15:15:00,13,7,1771.2,0,Regular Customers
15475.0,2011-09-23 15:20:00,76,1,454.10999999999996,0,Regular Customers
15478.0,2011-10-30 14:19:00,39,2,1441.42,0,Regular Customers
15480.0,2011-08-15 14:32:00,115,1,905.5,0,Regular Customers
15482.0,2011-11-24 10:46:00,15,12,11054.96,3,Potential Loyal Customers
15483.0,2011-07-01 13:07:00,160,4,233.81,1,Inactive Customers
15484.0,2011-12-08 15:03:00,0,4,3594.31,0,Regular Customers
15485.0,2011-11-09 14:31:00,29,3,2575.0,0,Regular Customers
15488.0,2011-09-08 10:11:00,92,1,91.32000000000001,0,Regular Customers
15489.0,2011-11-17 08:53:00,22,3,1134.28,0,Regular Customers
15491.0,2011-09-05 15:56:00,94,6,3100.09,0,Regular Customers
15492.0,2011-11-11 14:53:00,27,2,659.4599999999999,0,Regular Customers
15493.0,2011-11-07 12:04:00,32,5,2001.8,0,Regular Customers
15494.0,2011-11-18 14:51:00,20,2,1299.23,0,Regular Customers
15497.0,2011-11-22 11:51:00,17,2,1262.2,0,Regular Customers
15498.0,2011-12-07 12:48:00,2,27,13316.4,3,Potential Loyal Customers
15500.0,2011-12-01 13:47:00,7,4,1131.56,0,Regular Customers
15502.0,2011-11-24 12:48:00,15,12,10384.93,3,Potential Loyal Customers
15503.0,2010-12-12 10:57:00,362,1,147.09,1,Inactive Customers
15504.0,2011-09-19 13:45:00,80,1,52.83,0,Regular Customers
15505.0,2011-10-18 07:56:00,52,5,3610.96,0,Regular Customers
15506.0,2011-11-17 12:11:00,22,3,979.26,0,Regular Customers
15507.0,2011-06-21 11:19:00,171,1,492.36,1,Inactive Customers
15508.0,2011-06-03 15:43:00,188,6,1000.27,1,Inactive Customers
15510.0,2011-01-13 12:10:00,330,1,250.0,1,Inactive Customers
15511.0,2011-11-28 09:43:00,11,5,909.23,0,Regular Customers
15512.0,2011-07-07 10:20:00,155,2,121.0,1,Inactive Customers
15513.0,2011-11-06 14:36:00,32,19,14758.220000000001,3,Potential Loyal Customers
15514.0,2011-11-27 14:40:00,11,11,4139.46,0,Regular Customers
15516.0,2011-10-26 10:51:00,44,3,62.43,0,Regular Customers
15517.0,2011-04-20 14:02:00,232,1,267.03,1,Inactive Customers
15518.0,2011-10-06 13:05:00,63,8,1942.45,0,Regular Customers
15520.0,2011-12-08 10:58:00,1,1,343.5,0,Regular Customers
15521.0,2011-10-30 13:42:00,39,8,3000.2,0,Regular Customers
15522.0,2011-11-07 11:26:00,32,2,398.84,0,Regular Customers
15523.0,2011-09-16 16:29:00,83,1,412.01000000000005,0,Regular Customers
15524.0,2011-11-15 12:09:00,24,1,440.0,0,Regular Customers
15525.0,2011-12-07 14:43:00,1,3,825.92,0,Regular Customers
15526.0,2011-11-06 15:04:00,32,2,148.44,0,Regular Customers
15527.0,2011-11-21 12:17:00,18,8,2429.78,0,Regular Customers
15528.0,2011-03-30 16:14:00,253,1,229.33,1,Inactive Customers
15529.0,2011-11-17 11:29:00,22,11,3995.23,0,Regular Customers
15530.0,2011-11-18 12:25:00,21,4,1502.35,0,Regular Customers
15531.0,2011-12-01 18:43:00,7,2,2007.44,0,Regular Customers
15532.0,2011-11-14 14:51:00,24,4,1580.93,0,Regular Customers
15533.0,2011-11-20 15:35:00,18,3,807.57,0,Regular Customers
15535.0,2011-06-19 16:02:00,172,4,536.4,1,Inactive Customers
15537.0,2011-06-29 13:10:00,162,1,110.92,1,Inactive Customers
15539.0,2011-12-02 13:36:00,6,1,538.46,0,Regular Customers
15540.0,2011-11-28 13:51:00,10,1,213.3,0,Regular Customers
15541.0,2011-08-17 14:58:00,113,1,85.13000000000001,0,Regular Customers
15543.0,2011-02-24 15:26:00,287,1,127.86,1,Inactive Customers
15544.0,2011-11-30 16:43:00,8,9,3546.71,0,Regular Customers
15545.0,2011-10-16 13:24:00,53,2,292.71999999999997,0,Regular Customers
15547.0,2011-12-02 12:52:00,6,14,4954.84,3,Potential Loyal Customers
15549.0,2011-09-23 16:22:00,76,3,1693.26,0,Regular Customers
15550.0,2011-12-05 15:38:00,3,4,575.63,0,Regular Customers
15551.0,2011-11-03 12:37:00,36,1,436.06,0,Regular Customers
15552.0,2011-05-06 14:47:00,216,1,90.12,1,Inactive Customers
15553.0,2011-10-10 14:02:00,59,1,437.23,0,Regular Customers
15554.0,2011-03-07 09:00:00,277,1,217.2,1,Inactive Customers
15555.0,2011-11-27 16:19:00,11,16,4805.17,3,Potential Loyal Customers
15556.0,2011-11-15 16:08:00,23,1,279.77,0,Regular Customers
15557.0,2011-11-11 12:46:00,28,1,473.65000000000003,0,Regular Customers
15561.0,2011-11-28 11:07:00,11,4,800.59,0,Regular Customers
15562.0,2010-12-23 09:55:00,351,1,134.55,1,Inactive Customers
15563.0,2011-11-17 14:50:00,21,4,1400.44,0,Regular Customers
15565.0,2011-10-20 14:33:00,49,2,173.16,0,Regular Customers
15567.0,2011-11-21 10:48:00,18,1,186.01,0,Regular Customers
15568.0,2011-12-07 11:27:00,2,3,758.29,0,Regular Customers
15569.0,2011-08-28 10:15:00,103,5,1375.71,0,Regular Customers
15570.0,2011-12-02 14:47:00,6,12,4165.52,0,Regular Customers
15571.0,2011-11-28 10:02:00,11,4,650.4300000000001,0,Regular Customers
15572.0,2011-12-05 10:09:00,4,7,2552.86,0,Regular Customers
15573.0,2011-11-08 11:38:00,31,2,607.45,0,Regular Customers
15574.0,2011-06-15 12:01:00,177,4,702.25,1,Inactive Customers
15576.0,2011-11-02 12:03:00,37,1,940.6700000000001,0,Regular Customers
15577.0,2011-07-11 17:03:00,150,3,258.88,1,Inactive Customers
15578.0,2011-06-30 13:03:00,161,1,127.1,1,Inactive Customers
15579.0,2011-10-02 12:45:00,68,2,348.6,0,Regular Customers
15581.0,2011-08-11 09:38:00,120,13,3679.9700000000003,0,Regular Customers
15582.0,2011-11-15 09:55:00,24,3,682.9100000000001,0,Regular Customers
15584.0,2011-11-16 10:55:00,23,4,725.11,0,Regular Customers
15585.0,2011-06-16 08:38:00,176,1,455.3,1,Inactive Customers
15587.0,2011-10-20 13:37:00,49,4,913.6800000000001,0,Regular Customers
15589.0,2011-03-29 09:54:00,255,3,478.53000000000003,1,Inactive Customers
15592.0,2011-10-24 08:59:00,46,1,388.58,0,Regular Customers
15593.0,2011-09-30 11:46:00,70,1,199.8,0,Regular Customers
15594.0,2011-11-24 08:53:00,15,5,1771.78,0,Regular Customers
15596.0,2011-08-31 10:55:00,100,5,1406.59,0,Regular Customers
15597.0,2011-11-04 13:26:00,34,1,324.57,0,Regular Customers
15598.0,2011-10-17 16:04:00,52,1,240.68,0,Regular Customers
15599.0,2011-11-13 11:44:00,26,2,761.74,0,Regular Customers
15601.0,2011-11-28 15:15:00,10,14,6776.56,3,Potential Loyal Customers
15602.0,2011-12-01 14:14:00,7,9,1297.8700000000001,0,Regular Customers
15603.0,2011-09-22 10:04:00,78,1,48.480000000000004,0,Regular Customers
15604.0,2011-10-18 14:47:00,51,1,216.39,0,Regular Customers
15605.0,2011-11-03 14:17:00,35,5,1198.23,0,Regular Customers
15606.0,2011-10-09 15:47:00,60,9,2920.16,0,Regular Customers
15607.0,2011-01-07 12:44:00,336,1,104.76,1,Inactive Customers
15608.0,2011-11-11 13:20:00,27,4,1093.68,0,Regular Customers
15609.0,2011-06-08 13:00:00,183,1,298.48,1,Inactive Customers
15610.0,2011-10-19 10:36:00,51,1,112.46000000000001,0,Regular Customers
15611.0,2011-11-30 12:36:00,9,13,1591.45,0,Regular Customers
15612.0,2011-11-03 14:52:00,35,2,195.15,0,Regular Customers
15615.0,2011-11-29 14:42:00,9,23,10399.74,3,Potential Loyal Customers
15618.0,2011-11-07 08:34:00,32,4,776.851,0,Regular Customers
15619.0,2011-11-29 08:14:00,10,1,336.40000000000003,0,Regular Customers
15620.0,2011-10-14 12:41:00,56,3,1553.18,0,Regular Customers
15621.0,2011-12-05 14:01:00,3,4,1293.03,0,Regular Customers
15622.0,2011-10-27 16:44:00,42,9,3709.56,0,Regular Customers
15623.0,2011-07-21 17:26:00,140,1,301.03,0,Regular Customers
15624.0,2011-08-15 11:38:00,116,4,588.13,0,Regular Customers
15625.0,2011-08-28 10:21:00,103,4,1534.26,0,Regular Customers
15626.0,2011-09-26 10:03:00,74,2,675.8,0,Regular Customers
15628.0,2011-12-05 10:24:00,4,9,2870.2400000000002,0,Regular Customers
15630.0,2011-10-25 15:36:00,44,2,1186.35,0,Regular Customers
15632.0,2011-11-24 09:51:00,15,8,3285.31,0,Regular Customers
15634.0,2011-11-22 16:28:00,16,1,243.55,0,Regular Customers
15636.0,2011-09-11 11:17:00,89,2,724.76,0,Regular Customers
15637.0,2011-10-18 08:28:00,52,1,223.36,0,Regular Customers
15639.0,2011-07-28 14:30:00,133,1,425.32,0,Regular Customers
15640.0,2011-12-05 14:35:00,3,15,12515.66,3,Potential Loyal Customers
15641.0,2011-08-26 14:04:00,104,4,1887.2,0,Regular Customers
15643.0,2011-06-01 07:38:00,191,3,664.0,1,Inactive Customers
15644.0,2011-06-26 14:54:00,165,4,813.0,1,Inactive Customers
15645.0,2011-11-21 11:55:00,18,1,612.01,0,Regular Customers
15646.0,2011-07-05 09:53:00,157,3,447.64000000000004,1,Inactive Customers
15648.0,2011-05-19 15:53:00,203,2,657.35,1,Inactive Customers
15649.0,2011-01-07 13:34:00,335,2,816.0,1,Inactive Customers
15651.0,2011-11-03 08:41:00,36,3,646.3,0,Regular Customers
15652.0,2011-09-09 14:22:00,90,1,337.74,0,Regular Customers
15653.0,2011-09-08 10:49:00,92,2,877.4399999999999,0,Regular Customers
15654.0,2011-11-30 13:08:00,8,2,922.53,0,Regular Customers
15655.0,2011-04-10 15:25:00,242,1,560.67,1,Inactive Customers
15656.0,2011-10-25 14:56:00,44,4,748.5,0,Regular Customers
15657.0,2011-11-17 12:19:00,22,1,30.0,0,Regular Customers
15658.0,2011-06-02 15:22:00,189,5,1024.1000000000001,1,Inactive Customers
15659.0,2011-10-27 09:23:00,43,1,306.45,0,Regular Customers
15660.0,2011-11-14 16:58:00,24,9,1600.86,0,Regular Customers
15661.0,2011-01-26 13:56:00,316,2,309.8,1,Inactive Customers
15663.0,2011-08-25 15:50:00,105,1,138.14,0,Regular Customers
15664.0,2011-10-20 10:57:00,50,1,386.43,0,Regular Customers
15665.0,2011-06-24 14:57:00,167,2,2242.01,1,Inactive Customers
15667.0,2011-10-31 10:56:00,39,1,301.32,0,Regular Customers
15668.0,2011-05-06 10:39:00,217,1,76.32000000000001,1,Inactive Customers
15669.0,2011-10-30 16:03:00,39,4,684.34,0,Regular Customers
15670.0,2011-02-16 10:50:00,296,1,173.05,1,Inactive Customers
15671.0,2011-11-21 12:43:00,18,7,2657.13,0,Regular Customers
15673.0,2011-09-12 16:12:00,87,4,2881.02,0,Regular Customers
15674.0,2011-09-27 15:17:00,72,5,2446.6,0,Regular Customers
15675.0,2011-09-19 13:48:00,80,3,323.69,0,Regular Customers
15676.0,2011-11-21 12:40:00,18,3,3435.76,0,Regular Customers
15677.0,2011-10-21 15:36:00,48,1,657.23,0,Regular Customers
15678.0,2011-10-18 09:25:00,52,1,352.7,0,Regular Customers
15679.0,2011-11-15 16:19:00,23,4,781.28,0,Regular Customers
15680.0,2011-11-30 13:46:00,8,3,1333.68,0,Regular Customers
15681.0,2011-11-14 16:30:00,24,5,1426.16,0,Regular Customers
15683.0,2011-08-14 12:56:00,116,1,193.75,0,Regular Customers
15687.0,2011-12-01 08:33:00,8,9,2993.1,0,Regular Customers
15689.0,2011-08-12 09:37:00,119,2,254.1,0,Regular Customers
15690.0,2011-12-05 15:59:00,3,2,239.76,0,Regular Customers
15691.0,2011-04-01 15:13:00,251,1,136.8,1,Inactive Customers
15692.0,2011-11-11 14:12:00,27,1,191.04,0,Regular Customers
15694.0,2011-12-09 09:44:00,0,14,6479.4,3,Potential Loyal Customers
15695.0,2011-03-18 08:32:00,266,2,409.98,1,Inactive Customers
15696.0,2011-11-06 14:02:00,32,8,2736.46,0,Regular Customers
15699.0,2011-11-22 08:26:00,17,1,309.65,0,Regular Customers
15700.0,2011-06-20 16:53:00,171,2,696.68,1,Inactive Customers
15701.0,2011-12-07 14:39:00,1,4,1542.14,0,Regular Customers
15703.0,2011-03-20 10:51:00,264,1,211.5,1,Inactive Customers
15704.0,2011-07-22 13:35:00,139,4,2293.62,0,Regular Customers
15705.0,2011-05-22 15:37:00,200,1,143.1,1,Inactive Customers
15706.0,2011-10-07 10:09:00,63,4,1060.56,0,Regular Customers
15707.0,2011-11-04 14:35:00,34,4,945.58,0,Regular Customers
15708.0,2011-10-30 10:54:00,40,7,3364.2400000000002,0,Regular Customers
15709.0,2011-03-01 10:38:00,283,1,133.25,1,Inactive Customers
15712.0,2011-11-30 14:09:00,8,5,1072.3600000000001,0,Regular Customers
15713.0,2011-07-19 13:34:00,142,2,356.7,0,Regular Customers
15714.0,2011-11-28 11:26:00,11,2,330.88,0,Regular Customers
15716.0,2011-07-17 11:59:00,145,4,1118.81,0,Regular Customers
15717.0,2011-04-19 13:21:00,233,1,150.3,1,Inactive Customers
15719.0,2011-11-07 12:29:00,32,13,5045.61,0,Regular Customers
15720.0,2011-11-15 14:48:00,23,1,598.73,0,Regular Customers
15721.0,2011-11-28 12:14:00,11,1,507.08,0,Regular Customers
15722.0,2011-11-04 11:43:00,35,5,2222.56,0,Regular Customers
15723.0,2010-12-10 11:12:00,364,1,203.1,1,Inactive Customers
15724.0,2011-05-22 14:40:00,200,2,218.25,1,Inactive Customers
15725.0,2011-11-24 14:51:00,14,1,415.25,0,Regular Customers
15727.0,2011-11-23 12:36:00,16,7,5178.96,0,Regular Customers
15729.0,2011-05-11 12:36:00,212,1,85.0,1,Inactive Customers
15730.0,2011-10-05 12:31:00,65,3,1120.88,0,Regular Customers
15732.0,2011-05-11 14:24:00,211,2,294.12,1,Inactive Customers
15733.0,2011-03-02 09:05:00,282,1,162.3,1,Inactive Customers
15734.0,2011-08-17 10:50:00,114,2,1339.45,0,Regular Customers
15737.0,2011-11-25 11:21:00,14,8,1205.1200000000001,0,Regular Customers
15738.0,2011-11-21 08:26:00,18,16,4812.42,3,Potential Loyal Customers
15739.0,2011-10-04 13:42:00,65,1,449.12,0,Regular Customers
15740.0,2011-10-21 14:29:00,48,1,154.88,0,Regular Customers
15743.0,2011-11-23 17:19:00,15,4,784.46,0,Regular Customers
15744.0,2011-09-23 09:52:00,77,1,34.8,0,Regular Customers
15745.0,2011-11-20 13:45:00,18,4,1094.59,0,Regular Customers
15746.0,2011-07-28 15:21:00,133,1,196.88,0,Regular Customers
15747.0,2011-11-27 12:26:00,12,3,974.04,0,Regular Customers
15748.0,2011-10-30 12:51:00,39,1,149.31,0,Regular Customers
15749.0,2011-04-18 13:20:00,234,3,44534.3,3,Potential Loyal Customers
15750.0,2011-12-07 12:34:00,2,8,2465.48,0,Regular Customers
15752.0,2011-10-31 11:37:00,39,7,2637.38,0,Regular Customers
15753.0,2011-02-08 12:41:00,304,1,79.2,1,Inactive Customers
15754.0,2011-10-19 14:40:00,50,3,458.57,0,Regular Customers
15755.0,2011-11-29 14:57:00,9,6,2364.25,0,Regular Customers
15756.0,2011-10-09 13:30:00,60,4,532.96,0,Regular Customers
15757.0,2011-10-05 12:14:00,65,2,714.42,0,Regular Customers
15758.0,2011-11-15 10:48:00,24,1,205.25,0,Regular Customers
15759.0,2011-05-05 15:13:00,217,3,253.04,1,Inactive Customers
15762.0,2011-10-05 16:15:00,64,2,583.75,0,Regular Customers
15763.0,2011-11-08 09:44:00,31,2,1086.92,0,Regular Customers
15764.0,2011-09-12 17:58:00,87,6,3279.97,0,Regular Customers
15766.0,2011-10-06 17:03:00,63,1,315.06,0,Regular Customers
15768.0,2011-08-16 10:48:00,115,3,621.8299999999999,0,Regular Customers
15769.0,2011-12-02 13:52:00,6,26,56252.72,3,Potential Loyal Customers
15773.0,2011-12-04 12:48:00,5,1,635.6800000000001,0,Regular Customers
15774.0,2011-10-02 12:04:00,68,1,270.8,0,Regular Customers
15775.0,2011-04-08 12:56:00,244,1,104.9,1,Inactive Customers
15776.0,2011-07-29 13:46:00,132,1,241.62,0,Regular Customers
15777.0,2011-04-12 16:43:00,240,4,1047.11,1,Inactive Customers
15780.0,2011-06-09 12:01:00,183,3,475.28000000000003,1,Inactive Customers
15781.0,2011-11-14 14:57:00,24,3,345.46,0,Regular Customers
15782.0,2011-11-30 10:49:00,9,3,2614.7400000000002,0,Regular Customers
15783.0,2011-11-29 09:50:00,10,1,246.3,0,Regular Customers
15785.0,2011-11-07 11:33:00,32,5,2328.9700000000003,0,Regular Customers
15786.0,2011-10-24 14:13:00,45,3,4932.2,0,Regular Customers
15787.0,2011-11-13 14:55:00,25,3,948.05,0,Regular Customers
15789.0,2010-12-16 14:35:00,357,1,351.3,1,Inactive Customers
15790.0,2011-11-29 14:53:00,9,1,220.85,0,Regular Customers
15791.0,2011-10-27 10:14:00,43,2,1612.69,0,Regular Customers
15793.0,2011-11-25 09:31:00,14,3,965.61,0,Regular Customers
15795.0,2011-07-13 10:43:00,149,1,610.01,1,Inactive Customers
15796.0,2011-12-08 19:55:00,0,8,2711.56,0,Regular Customers
15797.0,2011-08-18 17:04:00,112,4,2207.4,0,Regular Customers
15799.0,2011-09-25 12:46:00,75,3,884.14,0,Regular Customers
15800.0,2011-08-24 14:23:00,106,2,699.08,0,Regular Customers
15801.0,2011-10-24 13:52:00,45,3,1063.95,0,Regular Customers
15802.0,2011-07-20 11:38:00,142,1,451.42,1,Inactive Customers
15803.0,2011-10-19 14:56:00,50,1,415.82000000000005,0,Regular Customers
15804.0,2011-12-09 12:31:00,0,13,4206.39,0,Regular Customers
15805.0,2011-11-16 16:32:00,22,17,5528.4800000000005,3,Potential Loyal Customers
15806.0,2011-10-24 14:35:00,45,3,784.58,0,Regular Customers
15807.0,2011-10-20 14:10:00,49,3,903.9,0,Regular Customers
15808.0,2011-02-06 14:33:00,305,4,3734.9700000000003,1,Inactive Customers
15809.0,2011-11-03 16:40:00,35,5,515.77,0,Regular Customers
15810.0,2011-09-22 09:38:00,78,4,1391.98,0,Regular Customers
15811.0,2011-11-17 15:31:00,21,6,2218.62,0,Regular Customers
15812.0,2011-08-24 14:19:00,106,5,1801.14,0,Regular Customers
15813.0,2011-05-16 08:13:00,207,2,1303.9099999999999,1,Inactive Customers
15814.0,2011-11-23 08:17:00,16,4,1945.33,0,Regular Customers
15815.0,2011-10-07 12:42:00,63,5,2100.6,0,Regular Customers
15819.0,2011-10-21 14:50:00,48,4,1905.45,0,Regular Customers
15820.0,2011-01-24 12:00:00,319,1,206.98,1,Inactive Customers
15821.0,2011-10-26 15:48:00,43,2,570.96,0,Regular Customers
15822.0,2011-12-06 14:50:00,2,2,885.47,0,Regular Customers
15823.0,2010-12-02 15:08:00,371,1,15.0,1,Inactive Customers
15825.0,2011-06-20 13:27:00,171,1,532.94,1,Inactive Customers
15826.0,2011-10-14 16:05:00,55,3,1654.31,0,Regular Customers
15827.0,2011-09-27 15:35:00,72,14,1836.0900000000001,0,Regular Customers
15829.0,2011-09-01 16:45:00,98,2,636.14,0,Regular Customers
15830.0,2011-11-02 10:40:00,37,1,576.0,0,Regular Customers
15831.0,2011-10-12 13:14:00,57,3,801.76,0,Regular Customers
15832.0,2011-03-30 15:29:00,253,1,836.79,1,Inactive Customers
15834.0,2011-09-30 14:41:00,69,4,2233.75,0,Regular Customers
15835.0,2011-10-26 15:47:00,43,4,954.09,0,Regular Customers
15836.0,2011-10-20 17:13:00,49,1,137.37,0,Regular Customers
15837.0,2011-10-06 09:01:00,64,1,391.98,0,Regular Customers
15838.0,2011-11-28 14:00:00,10,19,33643.08,3,Potential Loyal Customers
15839.0,2011-11-06 13:54:00,32,3,1048.49,0,Regular Customers
15840.0,2011-10-12 09:08:00,58,2,355.56,0,Regular Customers
15841.0,2011-09-28 12:15:00,72,4,1224.06,0,Regular Customers
15843.0,2011-02-09 10:19:00,303,1,118.95000000000002,1,Inactive Customers
15844.0,2011-10-24 15:19:00,45,1,130.73999999999998,0,Regular Customers
15845.0,2011-11-22 09:42:00,17,8,3711.77,0,Regular Customers
15847.0,2011-11-01 14:41:00,37,2,389.27,0,Regular Customers
15850.0,2011-11-20 14:14:00,18,2,238.85,0,Regular Customers
15852.0,2011-06-06 11:22:00,186,2,160.71,1,Inactive Customers
15853.0,2011-10-19 10:38:00,51,1,110.8,0,Regular Customers
15854.0,2011-12-05 13:39:00,3,12,2974.65,0,Regular Customers
15855.0,2011-07-26 10:20:00,136,5,712.24,0,Regular Customers
15856.0,2011-12-05 17:09:00,3,27,16387.57,3,Potential Loyal Customers
15857.0,2011-11-21 12:18:00,18,1,297.0,0,Regular Customers
15858.0,2011-11-24 12:48:00,15,5,1438.85,0,Regular Customers
15860.0,2011-10-30 11:25:00,40,8,977.21,0,Regular Customers
15861.0,2011-11-27 15:59:00,11,8,3165.36,0,Regular Customers
15862.0,2011-12-01 13:28:00,7,4,832.88,0,Regular Customers
15863.0,2011-11-14 12:49:00,25,2,68.84,0,Regular Customers
15864.0,2011-11-17 13:32:00,21,6,1936.3200000000002,0,Regular Customers
15865.0,2011-10-30 12:43:00,40,3,895.13,0,Regular Customers
15866.0,2011-08-30 14:09:00,100,1,230.53,0,Regular Customers
15867.0,2011-12-04 13:32:00,4,15,3812.64,3,Potential Loyal Customers
15869.0,2011-03-07 17:23:00,276,2,149.64,1,Inactive Customers
15870.0,2011-11-07 10:58:00,32,1,354.09000000000003,0,Regular Customers
15872.0,2011-11-25 11:55:00,14,2,360.93,0,Regular Customers
15874.0,2011-10-07 12:31:00,63,7,4405.88,0,Regular Customers
15877.0,2011-12-08 11:53:00,1,2,493.28,0,Regular Customers
15880.0,2010-12-05 13:00:00,368,1,343.28000000000003,1,Inactive Customers
15881.0,2011-01-31 16:59:00,311,5,501.39000000000004,1,Inactive Customers
15882.0,2011-05-25 11:35:00,198,4,516.36,1,Inactive Customers
15883.0,2011-12-07 17:05:00,1,2,396.48,0,Regular Customers
15885.0,2011-09-08 10:43:00,92,3,379.35,0,Regular Customers
15886.0,2011-10-10 14:25:00,59,1,181.09,0,Regular Customers
15888.0,2011-09-20 12:30:00,80,1,168.31,0,Regular Customers
15889.0,2011-07-06 11:10:00,156,2,446.87,1,Inactive Customers
15891.0,2011-04-27 12:35:00,226,1,524.52,1,Inactive Customers
15894.0,2011-03-31 13:50:00,252,2,263.55,1,Inactive Customers
15895.0,2011-07-13 10:27:00,149,1,179.17,1,Inactive Customers
15897.0,2011-05-29 13:50:00,193,2,222.05,1,Inactive Customers
15898.0,2011-12-08 15:23:00,0,5,1388.88,0,Regular Customers
15899.0,2010-12-06 10:36:00,368,1,56.25,1,Inactive Customers
15900.0,2011-11-16 12:19:00,23,1,351.11,0,Regular Customers
15901.0,2011-11-23 12:43:00,16,3,363.88,0,Regular Customers
15903.0,2011-11-30 08:08:00,9,7,5126.76,0,Regular Customers
15904.0,2011-12-01 14:50:00,7,1,164.68,0,Regular Customers
15906.0,2011-11-20 12:24:00,19,7,1567.69,0,Regular Customers
15907.0,2011-12-06 12:21:00,3,3,967.45,0,Regular Customers
15909.0,2011-06-19 10:38:00,173,1,191.94,1,Inactive Customers
15910.0,2011-12-09 10:51:00,0,8,1232.18,0,Regular Customers
15912.0,2011-06-14 14:29:00,177,2,264.62,1,Inactive Customers
15916.0,2011-11-23 13:46:00,15,8,1528.09,0,Regular Customers
15917.0,2011-04-06 10:40:00,247,1,123.1,1,Inactive Customers
15918.0,2011-06-02 11:42:00,190,2,334.23,1,Inactive Customers
15919.0,2011-11-20 11:28:00,19,2,639.89,0,Regular Customers
15920.0,2011-07-08 15:31:00,153,4,167.5,1,Inactive Customers
15921.0,2011-06-20 11:03:00,172,1,336.03000000000003,1,Inactive Customers
15922.0,2010-12-01 13:51:00,372,1,369.5,1,Inactive Customers
15923.0,2010-12-02 12:16:00,372,1,127.08,1,Inactive Customers
15925.0,2011-05-29 15:35:00,193,1,207.15,1,Inactive Customers
15930.0,2011-10-03 14:52:00,66,1,426.63,0,Regular Customers
15932.0,2011-12-05 17:13:00,3,8,2495.87,0,Regular Customers
15933.0,2011-11-18 13:14:00,20,3,1107.46,0,Regular Customers
15935.0,2011-04-14 13:27:00,238,2,416.86,1,Inactive Customers
15937.0,2011-10-06 15:48:00,63,1,145.35,0,Regular Customers
15938.0,2011-08-19 12:56:00,111,5,404.58,0,Regular Customers
15939.0,2011-09-11 11:30:00,89,15,6115.01,3,Potential Loyal Customers
15940.0,2011-02-01 16:18:00,310,1,35.8,1,Inactive Customers
15942.0,2011-07-29 09:01:00,133,1,337.44,0,Regular Customers
15944.0,2011-03-08 10:33:00,276,1,325.1,1,Inactive Customers
15945.0,2010-12-09 13:14:00,364,1,181.0,1,Inactive Customers
15947.0,2011-09-18 10:46:00,82,1,1708.24,0,Regular Customers
15948.0,2011-12-01 15:32:00,7,2,955.24,0,Regular Customers
15949.0,2011-11-23 09:09:00,16,2,364.72,0,Regular Customers
15950.0,2011-11-08 11:09:00,31,4,1765.51,0,Regular Customers
15951.0,2011-12-01 08:34:00,8,2,708.22,0,Regular Customers
15952.0,2011-11-06 11:18:00,33,4,806.57,0,Regular Customers
15953.0,2011-11-24 15:32:00,14,8,1659.3799999999999,0,Regular Customers
15955.0,2011-11-15 14:15:00,23,14,4416.26,0,Regular Customers
15957.0,2011-11-08 12:14:00,31,1,428.89,0,Regular Customers
15958.0,2011-09-26 13:41:00,73,1,104.35,0,Regular Customers
15963.0,2011-11-20 11:33:00,19,2,470.76,0,Regular Customers
15965.0,2011-11-22 16:44:00,16,4,845.64,0,Regular Customers
15967.0,2011-11-16 15:41:00,22,2,418.83,0,Regular Customers
15969.0,2011-12-07 11:06:00,2,3,666.1,0,Regular Customers
15970.0,2011-02-09 12:08:00,303,1,314.1,1,Inactive Customers
15971.0,2011-11-22 12:50:00,17,12,4199.85,0,Regular Customers
15973.0,2010-12-08 11:42:00,366,1,307.82000000000005,1,Inactive Customers
15974.0,2011-10-31 13:13:00,38,7,3442.15,0,Regular Customers
15975.0,2011-09-16 13:33:00,83,1,371.01,0,Regular Customers
15976.0,2011-06-27 13:00:00,164,2,430.94,1,Inactive Customers
15977.0,2011-11-22 13:29:00,16,2,1054.73,0,Regular Customers
